AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
-0.85,-4.93,6.25,0.01,0.22,0.05,1721396037622,paving_stone
-0.31,-0.71,6.96,0.24,-0.13,0.02,1721396037637,paving_stone
-0.16,-4.43,5.27,0.18,-0.02,0.05,1721396037641,paving_stone
0.17,0.03,10.85,0.11,0.17,-0.01,1721396037651,paving_stone
2.28,9.45,13.12,0.14,0.11,-0.11,1721396037661,paving_stone
-0.13,5.42,9.62,-0.16,-0.12,-0.19,1721396037671,paving_stone
-4.75,-0.39,11.61,-0.13,-0.16,-0.15,1721396037681,paving_stone
-2.11,-13.3,7.34,-0.32,0.05,0.12,1721396037691,paving_stone
-1.64,-0.79,14.7,0.02,0.06,0.15,1721396037701,paving_stone
0.13,2.4,0.17,0.02,-0.18,0.06,1721396037711,paving_stone
0.31,6.84,13.9,-0.06,0.29,-0.14,1721396037721,paving_stone
-1.17,1.33,6.57,-0.1,-0.28,0.07,1721396037731,paving_stone
-1.82,-4.47,15.25,-0.55,0.22,0.09,1721396037741,paving_stone
-0.65,-0.46,14.91,-0.16,-0.27,0.2,1721396037751,paving_stone
3.4,-6.03,10.65,-0.44,0.28,0.17,1721396037761,paving_stone
0.1,6.29,14.84,0.1,-0.46,0.15,1721396037771,paving_stone
2.09,5.41,4.06,0.07,-0.0,0.21,1721396037781,paving_stone
3.16,-1.3,14.2,-0.32,0.06,0.02,1721396037791,paving_stone
0.32,3.72,13.02,-0.08,-0.12,-0.3,1721396037801,paving_stone
-2.5,-6.2,7.49,-0.2,-0.04,-0.26,1721396037811,paving_stone
-3.9,3.5,13.35,0.23,-0.04,0.06,1721396037821,paving_stone
-0.76,2.05,2.37,0.36,-0.14,0.33,1721396037831,paving_stone
3.94,-0.92,7.51,0.12,0.11,0.16,1721396037841,paving_stone
3.71,0.61,5.05,0.18,-0.22,-0.12,1721396037851,paving_stone
3.66,-1.65,16.21,-0.16,0.3,-0.47,1721396037861,paving_stone
-2.01,6.92,19.05,0.08,-0.06,-0.29,1721396037871,paving_stone
-1.73,3.87,17.28,-0.17,0.02,0.11,1721396037881,paving_stone
-0.27,5.71,7.86,0.12,-0.15,0.29,1721396037891,paving_stone
4.41,-18.92,-0.26,-0.13,0.08,0.07,1721396037901,paving_stone
-0.43,-0.83,14.88,0.07,0.02,-0.38,1721396037911,paving_stone
-5.97,-8.8,4.38,0.26,0.05,-0.38,1721396037921,paving_stone
-5.89,1.66,15.83,0.29,0.01,-0.17,1721396037931,paving_stone
-1.89,6.65,16.01,0.19,-0.07,0.17,1721396037941,paving_stone
1.16,14.88,13.38,0.03,-0.01,0.39,1721396037951,paving_stone
7.17,5.08,7.43,0.04,0.03,0.16,1721396037961,paving_stone
6.69,-6.03,5.02,-0.06,0.14,-0.46,1721396037971,paving_stone
-1.04,-3.19,8.67,0.12,-0.09,-0.94,1721396037981,paving_stone
-5.6,-5.05,5.44,0.24,-0.05,-0.55,1721396037991,paving_stone
-6.55,1.25,10.94,0.05,0.03,0.02,1721396038001,paving_stone
-0.69,2.32,10.61,0.15,0.17,0.44,1721396038011,paving_stone
4.57,0.09,6.79,0.12,0.12,0.27,1721396038021,paving_stone
3.75,2.44,9.61,0.16,-0.04,-0.26,1721396038031,paving_stone
0.55,7.4,7.96,0.16,0.01,-0.45,1721396038041,paving_stone
-2.43,3.95,7.4,-0.04,0.09,-0.34,1721396038051,paving_stone
-1.75,2.29,7.79,-0.02,0.07,-0.01,1721396038061,paving_stone
1.73,-9.9,8.43,-0.37,0.18,-0.02,1721396038071,paving_stone
0.44,-4.94,18.84,-0.15,0.1,-0.25,1721396038081,paving_stone
0.71,-1.7,12.66,-0.04,0.13,-0.38,1721396038091,paving_stone
-2.6,6.41,11.12,0.15,-0.11,-0.27,1721396038101,paving_stone
-1.29,8.13,4.42,0.17,0.1,-0.11,1721396038111,paving_stone
1.65,4.56,10.44,-0.03,0.17,-0.12,1721396038121,paving_stone
1.41,2.03,3.52,-0.08,0.1,-0.27,1721396038131,paving_stone
0.92,-2.16,14.37,-0.4,0.39,-0.62,1721396038141,paving_stone
-3.1,-0.79,13.01,-0.13,-0.23,-0.36,1721396038151,paving_stone
-3.49,-8.04,9.03,-0.38,0.18,-0.01,1721396038161,paving_stone
-0.53,6.11,17.77,0.03,0.01,-0.05,1721396038171,paving_stone
2.84,3.55,5.42,-0.16,-0.0,-0.14,1721396038181,paving_stone
0.32,-0.39,17.0,-0.33,0.12,-0.48,1721396038191,paving_stone
-3.64,3.69,9.14,-0.04,0.07,-0.55,1721396038201,paving_stone
-4.56,-4.96,7.88,-0.17,0.2,-0.25,1721396038211,paving_stone
-3.29,1.08,12.3,0.01,0.05,0.06,1721396038221,paving_stone
1.68,3.53,-1.84,0.29,-0.03,0.05,1721396038231,paving_stone
1.8,-11.79,8.02,-0.33,0.12,-0.42,1721396038241,paving_stone
-1.75,11.41,19.97,0.12,-0.02,-0.69,1721396038251,paving_stone
2.55,-0.16,18.26,-0.3,0.17,-0.43,1721396038261,paving_stone
-3.79,2.7,11.57,0.01,-0.21,0.04,1721396038271,paving_stone
0.81,-2.56,5.45,0.03,0.41,0.15,1721396038281,paving_stone
2.08,2.99,9.29,0.19,0.02,-0.14,1721396038291,paving_stone
0.62,-2.44,2.05,0.11,0.13,-0.52,1721396038301,paving_stone
