AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
18.17,-21.2,-41.25,-1.38,-0.27,-0.2,1721228097242,cobblestone
12.46,-13.01,63.05,-2.1,0.83,-1.63,1721228097252,cobblestone
-27.41,-2.05,65.53,1.91,1.53,-1.0,1721228097262,cobblestone
-3.69,-6.21,-35.23,1.21,-0.77,-0.35,1721228097272,cobblestone
-15.3,23.37,-4.47,-0.83,0.35,0.42,1721228097282,cobblestone
2.97,5.93,-7.69,0.24,-0.47,0.79,1721228097292,cobblestone
7.8,-15.95,-6.41,-0.99,0.57,0.38,1721228097302,cobblestone
3.67,16.08,32.88,-0.32,0.29,-0.12,1721228097312,cobblestone
7.38,-22.67,24.43,-0.9,0.1,-0.46,1721228097322,cobblestone
0.25,7.26,24.97,0.63,-0.68,-0.2,1721228097332,cobblestone
-6.12,6.42,-20.97,0.5,-0.52,-0.47,1721228097342,cobblestone
-6.82,23.65,-19.39,0.29,0.02,0.08,1721228097352,cobblestone
-1.64,-30.18,-6.87,-1.37,0.14,0.36,1721228097362,cobblestone
-4.03,-1.72,68.54,-0.26,0.62,0.09,1721228097372,cobblestone
0.02,9.36,-9.66,1.67,-0.34,-0.23,1721228097382,cobblestone
3.01,-26.78,-31.56,-1.46,0.2,-0.19,1721228097392,cobblestone
-3.86,13.83,78.45,-1.59,1.39,-0.71,1721228097402,cobblestone
-9.12,15.71,60.55,0.98,0.6,-1.01,1721228097412,cobblestone
-12.88,-26.24,-16.28,1.02,-1.32,-0.34,1721228097422,cobblestone
-12.1,29.59,-15.1,-0.98,0.73,0.89,1721228097432,cobblestone
0.55,5.29,5.05,-1.39,0.21,1.51,1721228097442,cobblestone
3.8,-26.51,10.0,-0.54,-0.0,0.09,1721228097452,cobblestone
6.22,2.0,-2.57,0.68,-0.14,-0.71,1721228097462,cobblestone
-2.15,-7.1,-6.29,-0.48,-0.26,-0.17,1721228097472,cobblestone
-0.64,4.03,56.45,-0.71,0.39,0.55,1721228097482,cobblestone
7.44,20.25,26.35,0.7,0.39,0.45,1721228097492,cobblestone
9.87,12.19,-12.0,-0.2,0.23,-0.42,1721228097502,cobblestone
3.87,-12.94,5.83,-0.97,-0.14,-1.06,1721228097512,cobblestone
-5.54,-20.89,7.81,-0.45,0.02,-1.58,1721228097522,cobblestone
-18.71,-6.17,27.01,-0.22,-0.35,-0.74,1721228097532,cobblestone
-11.38,-9.69,28.04,0.18,-0.21,1.28,1721228097542,cobblestone
5.25,30.47,-6.6,1.0,0.19,1.84,1721228097552,cobblestone
12.98,-8.51,-21.95,1.34,0.01,1.12,1721228097562,cobblestone
16.77,12.61,25.8,-0.25,0.79,-0.84,1721228097572,cobblestone
2.83,23.7,36.38,0.96,-0.86,-1.4,1721228097582,cobblestone
0.19,-7.25,4.36,-0.14,-0.17,-1.4,1721228097592,cobblestone
-14.21,-16.43,12.22,-0.52,-0.27,-0.47,1721228097602,cobblestone
-5.52,-7.24,4.46,0.27,0.15,0.54,1721228097612,cobblestone
3.07,-17.35,-14.61,0.09,0.07,1.07,1721228097622,cobblestone
9.69,9.55,36.49,-0.14,1.05,-0.23,1721228097632,cobblestone
-2.03,23.02,31.06,1.56,-1.27,-0.28,1721228097642,cobblestone
3.25,8.83,-20.56,0.75,0.32,-0.76,1721228097652,cobblestone
-12.25,10.19,50.92,-0.43,0.56,-0.28,1721228097667,cobblestone
-12.02,2.78,34.68,-0.08,-0.28,0.4,1721228097671,cobblestone
1.82,-3.79,-12.34,0.96,-0.37,0.67,1721228097681,cobblestone
6.21,-11.37,-31.11,0.36,0.05,0.11,1721228097691,cobblestone
1.57,11.57,27.24,-0.15,0.38,-0.61,1721228097701,cobblestone
-5.03,37.44,25.07,1.09,-0.5,-0.38,1721228097711,cobblestone
0.23,9.26,-30.75,0.04,-0.25,0.18,1721228097721,cobblestone
2.53,-54.58,27.6,-1.72,0.32,-0.2,1721228097731,cobblestone
6.59,-25.46,78.45,0.81,-0.09,-0.58,1721228097741,cobblestone
-3.05,32.87,-27.77,2.66,-1.27,0.49,1721228097751,cobblestone
8.08,-7.63,-69.49,-1.39,1.18,1.08,1721228097761,cobblestone
