AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Time,Label
0.56,2.71,10.8,0.18,-0.03,0.22,1721379008630,asphalt
1.65,1.9,11.41,0.12,0.05,0.02,1721379008640,asphalt
0.15,1.14,7.62,0.2,-0.16,-0.11,1721379008650,asphalt
-1.08,1.9,7.86,0.17,0.02,-0.14,1721379008660,asphalt
-1.67,1.52,10.49,0.12,-0.06,0.04,1721379008675,asphalt
-0.82,1.11,9.84,0.07,-0.01,0.12,1721379008679,asphalt
0.12,-0.95,8.67,0.05,-0.1,0.13,1721379008689,asphalt
0.03,-1.66,6.87,0.03,-0.06,0.1,1721379008699,asphalt
0.84,2.72,12.9,0.05,0.06,0.03,1721379008709,asphalt
-0.11,-0.25,7.3,0.02,-0.25,0.03,1721379008719,asphalt
-0.38,3.34,12.08,-0.02,0.1,-0.02,1721379008729,asphalt
0.62,-2.29,4.64,-0.08,-0.24,0.0,1721379008739,asphalt
-1.59,-0.05,12.74,-0.22,0.12,-0.1,1721379008749,asphalt
-0.1,1.64,6.38,0.06,-0.29,0.07,1721379008759,asphalt
0.91,-4.19,7.12,-0.29,0.15,0.05,1721379008769,asphalt
1.05,-0.87,12.16,0.06,-0.14,0.05,1721379008779,asphalt
2.92,-3.35,10.78,-0.28,0.12,-0.08,1721379008789,asphalt
-1.72,-2.81,10.8,-0.11,-0.29,-0.02,1721379008799,asphalt
0.04,-0.08,12.79,-0.34,0.23,0.03,1721379008809,asphalt
-1.11,1.27,10.64,-0.14,-0.31,0.05,1721379008819,asphalt
0.05,1.07,11.05,-0.22,0.09,-0.04,1721379008829,asphalt
0.35,0.77,10.23,-0.06,-0.21,-0.0,1721379008839,asphalt
1.11,-1.73,11.59,-0.16,0.08,-0.15,1721379008849,asphalt
1.45,3.19,13.05,0.03,-0.01,-0.13,1721379008859,asphalt
0.91,-0.4,9.0,-0.07,0.08,-0.24,1721379008869,asphalt
-0.21,1.87,12.53,0.16,-0.02,-0.07,1721379008879,asphalt
1.58,-1.39,4.48,0.07,0.12,-0.09,1721379008889,asphalt
1.2,1.59,11.89,0.1,0.09,-0.1,1721379008899,asphalt
1.66,-0.13,6.99,0.11,0.08,-0.26,1721379008909,asphalt
0.57,-1.07,13.77,0.05,0.19,-0.31,1721379008919,asphalt
-1.11,1.09,11.91,0.11,0.07,-0.14,1721379008929,asphalt
-1.94,2.24,10.24,0.03,0.13,-0.03,1721379008939,asphalt
-0.48,1.47,13.8,0.0,0.09,0.04,1721379008949,asphalt
0.46,1.54,12.26,0.12,-0.02,-0.03,1721379008959,asphalt
1.85,4.49,8.24,0.25,0.07,-0.15,1721379008969,asphalt
0.7,0.71,8.79,0.14,0.02,-0.17,1721379008979,asphalt
-0.3,5.43,12.06,0.19,0.12,-0.2,1721379008989,asphalt
-0.66,3.12,9.16,0.14,0.0,-0.13,1721379008999,asphalt
-1.11,3.59,9.8,0.05,0.17,-0.06,1721379009009,asphalt
0.57,0.6,9.97,-0.02,0.11,-0.04,1721379009019,asphalt
0.38,-1.37,6.91,-0.01,0.04,-0.07,1721379009029,asphalt
1.67,-1.36,8.41,-0.08,0.21,-0.25,1721379009039,asphalt
-0.29,-0.17,9.09,0.01,-0.01,-0.38,1721379009049,asphalt
-1.26,-1.14,11.06,-0.0,0.2,-0.34,1721379009059,asphalt
-2.1,-1.22,8.55,0.04,0.04,-0.14,1721379009069,asphalt
-1.93,1.46,10.53,-0.06,0.2,-0.0,1721379009079,asphalt
0.62,-0.1,10.18,-0.14,0.08,0.07,1721379009089,asphalt
1.46,0.93,10.26,-0.07,0.15,-0.07,1721379009099,asphalt
1.82,1.42,6.82,-0.11,0.07,-0.25,1721379009109,asphalt
-2.17,-1.42,7.42,-0.17,0.04,-0.26,1721379009119,asphalt
-2.52,-4.35,10.24,-0.23,0.16,-0.21,1721379009129,asphalt
-0.91,-0.0,11.44,-0.1,0.08,0.05,1721379009139,asphalt
2.01,-0.23,6.93,-0.15,0.17,0.03,1721379009149,asphalt
2.22,1.16,9.15,-0.1,0.12,-0.09,1721379009159,asphalt
1.57,-3.68,10.99,-0.28,0.15,-0.22,1721379009169,asphalt
-2.5,-0.34,13.5,-0.17,-0.01,-0.25,1721379009179,asphalt
-1.99,-1.8,11.64,-0.26,0.1,0.04,1721379009189,asphalt
-1.19,2.38,13.35,-0.12,0.13,0.04,1721379009199,asphalt
1.12,-5.75,15.18,-0.29,0.1,-0.1,1721379009209,asphalt
-2.52,9.04,14.76,0.08,-0.02,-0.2,1721379009219,asphalt
-0.25,-3.51,7.29,-0.01,0.06,0.03,1721379009229,asphalt
-0.8,3.22,16.47,0.07,0.22,0.2,1721379009239,asphalt
3.83,1.93,8.03,0.18,-0.0,0.16,1721379009249,asphalt
1.45,0.04,12.36,-0.0,0.1,-0.21,1721379009259,asphalt
-1.62,4.77,8.97,0.34,-0.14,-0.31,1721379009269,asphalt
-2.71,-0.87,8.51,0.11,0.12,-0.09,1721379009279,asphalt
-2.95,1.07,10.88,0.25,-0.06,0.16,1721379009289,asphalt
0.84,2.35,7.7,0.17,0.17,0.21,1721379009299,asphalt
1.68,2.75,11.9,0.13,0.03,0.02,1721379009309,asphalt
0.15,2.72,8.01,0.19,-0.02,-0.2,1721379009319,asphalt
-2.2,1.57,9.07,0.09,0.09,-0.24,1721379009329,asphalt
-3.22,-0.23,9.93,0.07,-0.04,0.02,1721379009339,asphalt
-1.74,0.08,9.77,0.05,0.08,0.21,1721379009349,asphalt
2.27,3.18,9.21,0.15,0.04,0.29,1721379009359,asphalt
4.04,-0.64,6.47,0.08,-0.01,0.06,1721379009369,asphalt
2.71,0.69,11.18,0.08,0.01,-0.25,1721379009379,asphalt
-0.56,2.04,9.71,0.1,-0.06,-0.34,1721379009389,asphalt
-3.3,1.87,11.44,-0.01,0.03,-0.15,1721379009399,asphalt
-4.12,-0.27,8.62,0.06,-0.08,0.07,1721379009409,asphalt
-1.62,1.08,10.35,0.01,0.08,0.18,1721379009419,asphalt
0.4,-0.16,8.93,-0.04,-0.09,0.13,1721379009429,asphalt
0.45,0.79,9.67,-0.05,-0.02,0.02,1721379009439,asphalt
0.41,0.72,9.78,-0.07,-0.02,-0.01,1721379009449,asphalt
-2.02,-0.9,8.48,-0.06,-0.12,0.02,1721379009459,asphalt
-1.27,1.02,9.34,-0.06,-0.01,0.04,1721379009469,asphalt
-0.76,0.35,10.93,-0.08,-0.14,0.13,1721379009479,asphalt
0.64,1.66,8.79,-0.07,-0.03,0.14,1721379009489,asphalt
2.65,-1.57,12.87,-0.16,0.04,0.05,1721379009499,asphalt
0.13,1.67,9.62,0.02,-0.17,-0.06,1721379009509,asphalt
0.08,-1.82,13.41,-0.2,0.09,-0.08,1721379009519,asphalt
-1.96,3.59,10.0,0.06,-0.25,0.13,1721379009529,asphalt
1.25,-2.68,10.3,-0.21,0.19,0.02,1721379009539,asphalt
-1.49,1.54,10.59,0.09,-0.34,-0.04,1721379009549,asphalt
1.33,-2.6,8.33,-0.14,0.12,-0.0,1721379009559,asphalt
-0.73,-1.43,12.18,0.0,-0.2,0.12,1721379009569,asphalt
1.57,-0.83,9.58,-0.02,0.03,0.08,1721379009579,asphalt
1.59,0.82,9.45,-0.0,-0.05,-0.08,1721379009589,asphalt
0.62,1.24,9.79,0.05,-0.06,-0.14,1721379009599,asphalt
0.51,-0.58,9.95,-0.08,0.02,-0.15,1721379009609,asphalt
-0.11,1.33,10.72,0.04,-0.04,0.03,1721379009619,asphalt
0.05,0.07,10.42,-0.1,0.03,0.08,1721379009629,asphalt
0.61,1.62,11.66,-0.03,-0.06,0.03,1721379009639,asphalt
1.42,3.16,10.86,-0.11,0.12,-0.26,1721379009649,asphalt
-0.62,0.15,9.27,-0.01,-0.14,-0.24,1721379009659,asphalt
-1.85,-1.87,8.12,-0.07,0.1,-0.11,1721379009669,asphalt
